label,uri,types,vocabulary,domain,range,superproperty
public domain,https://data.vlaanderen.be/ns/mobiliteit#openbaarDomein,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/mobiliteit,http://www.w3.org/2000/01/rdf-schema#Resource,http://www.w3.org/2001/XMLSchema#boolean,
ranking,http://data.vlaanderen.be/ns/mandaat#rangorde,http://www.w3.org/2002/07/owl#DatatypeProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Mandataris,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,
ranking,http://data.vlaanderen.be/ns/mandaat#plaatsRangorde,http://www.w3.org/2002/07/owl#DatatypeProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Verkiezingsresultaat,http://www.w3.org/2001/XMLSchema#integer,
ratifies appointment of,http://data.vlaanderen.be/ns/mandaat#bekrachtigtAanstellingVan,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#RechtsgrondAanstelling,http://data.vlaanderen.be/ns/mandaat#Mandataris,
ratifies dismissal of,http://data.vlaanderen.be/ns/mandaat#bekrachtigtOntslagVan,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#RechtsgrondBeeindiging,http://data.vlaanderen.be/ns/mandaat#Mandataris,
registration,http://www.w3.org/ns/adms#identifier,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
registration date,https://data.vlaanderen.be/ns/mobiliteit#registratieDatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Synergie,http://www.w3.org/2001/XMLSchema#date,http://purl.org/dc/elements/1.1/date
relates to,https://data.vlaanderen.be/ns/mobiliteit#heeftBetrekkingTot,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#RuimtelijkConflict,http://www.w3.org/2000/01/rdf-schema#Resource,
reportTime,http://purl.org/dc/elements/1.1/date,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
request status,https://data.vlaanderen.be/ns/mobiliteit#aanvraagStatus,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Samenwerkingsaanvraag,http://www.w3.org/2004/02/skos/core#Concept,
requires,https://data.vlaanderen.be/ns/mobiliteit#Inname.vereist,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Inname,https://data.vlaanderen.be/ns/mobiliteit#Mobiliteitsmaatregel,
response date,https://data.vlaanderen.be/ns/mobiliteit#Samenwerkingsantwoord.antwoordDatum,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Samenwerkingsantwoord,http://www.w3.org/2001/XMLSchema#date,http://purl.org/dc/terms/date
runs,http://data.vlaanderen.be/ns/besluit#bestuurt,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Bestuursorgaan,http://data.vlaanderen.be/ns/besluit#Bestuurseenheid,
schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer,http://www.w3.org/2002/07/owl#Ontology,,,,
secret,http://data.vlaanderen.be/ns/besluit#geheim,http://www.w3.org/2002/07/owl#DatatypeProperty,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Stemming,http://www.w3.org/2001/XMLSchema#boolean,
signaling plan,https://data.vlaanderen.be/ns/mobiliteit#Signalisatieplan,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/mobiliteit,,,
slimme-stadsdistributie,https://data.vlaanderen.be/ns/slimme-stadsdistributie,http://www.w3.org/2002/07/owl#Ontology,,,,
slimmeraadpleegomgeving,https://data.vlaanderen.be/ns/slimmeraadpleegomgeving,http://www.w3.org/2002/07/owl#Ontology,,,,
start,http://data.vlaanderen.be/ns/mandaat#start,http://www.w3.org/2002/07/owl#DatatypeProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Mandataris,http://www.w3.org/2001/XMLSchema#dateTime,http://data.vlaanderen.be/ns/mandaat#specialisatieStart
statistiek,https://data.vlaanderen.be/ns/statistiek,http://www.w3.org/2002/07/owl#Ontology,,,,
status,http://data.vlaanderen.be/ns/mandaat#status,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Mandataris,http://www.w3.org/2004/02/skos/core#Concept,
stopPlace,https://purl.eu/ns/mobility/passenger-transport-hubs#Quay.stopPlace,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
subject,http://data.vlaanderen.be/ns/besluit#onderwerp,http://www.w3.org/2002/07/owl#DatatypeProperty,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Stemming,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,
synergy status,https://data.vlaanderen.be/ns/mobiliteit#synergieStatus,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Synergie,http://www.w3.org/2004/02/skos/core#Concept,
takes place after,http://data.vlaanderen.be/ns/besluit#gebeurtNa,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#BehandelingVanAgendapunt,http://data.vlaanderen.be/ns/besluit#BehandelingVanAgendapunt,http://purl.org/dc/terms/relation
target audience,https://data.vlaanderen.be/ns/mobiliteit#Mobiliteitsmaatregel.doelgroep,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Mobiliteitsmaatregel,http://www.w3.org/2000/01/rdf-schema#Resource,
temporarily replaced by,http://data.vlaanderen.be/ns/mandaat#isTijdelijkVervangenDoor,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/mandaat,http://data.vlaanderen.be/ns/mandaat#Mandataris,http://data.vlaanderen.be/ns/mandaat#Mandataris,
title,http://purl.org/dc/terms/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
transportHub,https://purl.eu/ns/mobility/passenger-transport-hubs#transportHub,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
transportnetwerk,https://data.vlaanderen.be/ns/transportnetwerk,http://www.w3.org/2002/07/owl#Ontology,,,,
type,http://purl.org/dc/terms/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
type,http://data.vlaanderen.be/ns/besluit#Agendapunt.type,http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Agendapunt,http://www.w3.org/2004/02/skos/core#Concept,
type,https://data.vlaanderen.be/ns/mobiliteit#Inname.type,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Inname,http://www.w3.org/2004/02/skos/core#Concept,
type,https://data.vlaanderen.be/ns/mobiliteit#Mobiliteitshinder.type,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Mobiliteitshinder,http://www.w3.org/2004/02/skos/core#Concept,
type,https://data.vlaanderen.be/ns/mobiliteit#RuimtelijkConflict.type,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#RuimtelijkConflict,http://www.w3.org/2004/02/skos/core#Concept,
waterkwaliteit,https://data.vlaanderen.be/ns/waterkwaliteit,http://www.w3.org/2002/07/owl#Ontology,,,,
 is tijdspecialisatie van,https://data.vlaanderen.be/ns/generiek#isTijdspecialisatieVan,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/generiek,https://data.vlaanderen.be/ns/generiek#Versie,http://www.w3.org/ns/prov#Entity,http://www.w3.org/ns/prov#specializationOf
2D-Gebouwgeometrie,https://data.vlaanderen.be/ns/gebouw#2DGebouwgeometrie,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/gebouw,,,
Aanleiding,https://data.vlaanderen.be/ns/besluitvorming#Aanleiding,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/besluitvorming,,,
Aanmaning,https://data.vlaanderen.be/ns/schuldbeheer#Aanmaning,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/schuldbeheer,,,
Aansluiting,https://data.vlaanderen.be/ns/nutsvoorzieningen#Aansluiting,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
Aantal Rijstroken,https://data.vlaanderen.be/ns/weg#AantalRijstroken,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/weg,,,
Aanvaarding,https://data.vlaanderen.be/ns/schuldbeheer#Aanvaarding,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/schuldbeheer,,,
Aanvraag,https://data.vlaanderen.be/ns/omgevingsvergunning#Aanvraag,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/omgevingsvergunning,,,
Accreditatie,http://data.europa.eu/snb/model/elm/Accreditation,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Accreditatiestatus,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Accreditatietype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Activiteit,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Activiteit,http://www.w3.org/ns/prov#Activity,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Activiteit,https://data.vlaanderen.be/ns/omgevingsvergunning#Activiteit,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/omgevingsvergunning,,,
Activiteit,https://data.vlaanderen.be/ns/cultureel-erfgoed#Rol.activiteit,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultureel-erfgoed,https://data.vlaanderen.be/ns/cultureel-erfgoed#Rol,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
Activiteit,https://data.vlaanderen.be/ns/cultuurparticipatie#Deelname.activiteit,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Deelname,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
Activiteit,https://data.vlaanderen.be/ns/cultuurparticipatie#Realisatie.activiteit,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Realisatie,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
Activiteit (source),https://data.vlaanderen.be/ns/cultuurparticipatie#ActiviteitVerhouding.activiteit.source,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#ActiviteitVerhouding,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
Activiteit (target),https://data.vlaanderen.be/ns/cultuurparticipatie#ActiviteitVerhouding.activiteit.target,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#ActiviteitVerhouding,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,
ActiviteitFunctietype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
ActiviteitStatus,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
ActiviteitType,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
ActiviteitVerhouding,https://data.vlaanderen.be/ns/cultuurparticipatie#ActiviteitVerhouding,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/cultuurparticipatie,,,
ActiviteitVerhoudingType,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Activiteitcontext,https://data.vlaanderen.be/ns/dossier#ActiviteitContext,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/dossier,,,
Activiteittype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Administratieve Eenheid,https://schema.org/AdministrativeArea,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Administratieve Eenheid,https://data.vlaanderen.be/ns/generiek#AdministratieveEenheid,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/generiek,,,
Adres,http://www.w3.org/ns/locn#Address,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Adres,https://data.vlaanderen.be/ns/adres,http://www.w3.org/2002/07/owl#Ontology,,,,
Adreslocator,https://data.vlaanderen.be/ns/adres#Adreslocator,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/adres,,,
Adresseerbaar Object,https://data.vlaanderen.be/ns/adres#AdresseerbaarObject,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/adres,,,
Adresuitbreiding,https://data.vlaanderen.be/ns/adres#Adresuitbreiding,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/adres,,,
Adresvoorstelling,http://www.w3.org/ns/locn#Address,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Advies,https://data.vlaanderen.be/ns/mobiliteit#Advies,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/mobiliteit,,,
Adviesantwoord,https://data.vlaanderen.be/ns/slimmeraadpleegomgeving#AdviesAntwoord,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/slimmeraadpleegomgeving,,,
Adviesvraag,https://data.vlaanderen.be/ns/slimmeraadpleegomgeving#AdviesVraag,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/slimmeraadpleegomgeving,,,
Afbetaling,https://data.vlaanderen.be/ns/schuldbeheer#Afbetaling,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/schuldbeheer,,,
Afbetalingsplan,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplan,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/schuldbeheer,,,
Afbetalingsplanonderdeel,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplanonderdeel,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/schuldbeheer,,,
Afbetalingsplansaldo,https://data.vlaanderen.be/ns/schuldbeheer#Afbetalingsplansaldo,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/schuldbeheer,,,
AfgeleideCollectie,https://data.vlaanderen.be/ns/ldes#AfgeleideCollectie,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/ldes,,,
Afmeting,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Afmeting,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/slimme-stadsdistributie,,,
AfmetingType,https://data.vlaanderen.be/ns/slimme-stadsdistributie#AfmetingType,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/slimme-stadsdistributie,,,
Afstamming,https://data.vlaanderen.be/ns/persoon#Afstamming,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/persoon,,,
Afstand,https://data.vlaanderen.be/ns/weg#Afstand,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/weg,,,
Afstandspaal,https://data.vlaanderen.be/ns/transportnetwerk#Afstandspaal,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/transportnetwerk,,,
Agenda,https://data.vlaanderen.be/ns/besluitvorming#Agenda,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/besluitvorming,,,
Agendapunt,http://data.vlaanderen.be/ns/besluit#Agendapunt,http://www.w3.org/2002/07/owl#Class,http://data.vlaanderen.be/ns/besluit,,,
Agendering,https://data.vlaanderen.be/ns/besluitvorming#Agendering,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/besluitvorming,,,
Agens,https://data.vlaanderen.be/ns/waterkwaliteit#Agens,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/waterkwaliteit,,,
Agent,http://purl.org/dc/terms/Agent,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Agent,http://www.w3.org/ns/prov#Agent,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Agent,https://data.vlaanderen.be/ns/cultureel-erfgoed#Rol.agent,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultureel-erfgoed,https://data.vlaanderen.be/ns/cultureel-erfgoed#Rol,http://purl.org/dc/terms/Agent,
Agent (in rol),http://www.w3.org/ns/prov#Association,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Agent (source),https://data.vlaanderen.be/ns/cultuurparticipatie#Samenwerking.agent.source,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Samenwerking,http://purl.org/dc/terms/Agent,
Agent (target),https://data.vlaanderen.be/ns/cultuurparticipatie#Samenwerking.agent.target,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Samenwerking,http://purl.org/dc/terms/Agent,
Aggregatiewerk,https://www.iflastandards.info/fr/frbr/frbroo#F17,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Algemeen Adres,http://data.europa.eu/snb/model/elm/Address,http://www.w3.org/2000/01/rdf-schema#Class,,,,
AlgemeenParticipantkenmerk,https://data.vlaanderen.be/ns/cultuurparticipatie#AlgemeenParticipantkenmerk,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/cultuurparticipatie,,,
Algemene Voorwaarden,https://data.vlaanderen.be/ns/toestemming#AlgemeneVoorwaarden,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/toestemming,,,
Annotatie,https://data.vlaanderen.be/ns/nutsvoorzieningen#Annotatie,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
Annotatietype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Applicatie,https://data.vlaanderen.be/ns/melding#Applicatie,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/melding,,,
Artikel,http://data.vlaanderen.be/ns/besluit#Artikel,http://www.w3.org/2002/07/owl#Class,http://data.vlaanderen.be/ns/besluit,,,
Assessment,http://data.europa.eu/snb/model/elm/LearningAssessment,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Assessmentspecificatie,http://data.europa.eu/snb/model/elm/LearningAssessmentSpecification,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Assessmenttype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Assessmentvorm,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Attribuuttoekenning,http://www.cidoc-crm.org/cidoc-crm/E13_Attribute_Assignment,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Authenticiteit,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Bedieningswijze,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Bedieningswijze,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/slimme-stadsdistributie,,,
Bedrag,http://data.europa.eu/snb/model/elm/Amount,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Bedrijfsgebeurtenis,http://data.europa.eu/m8g/BusinessEvent,http://www.w3.org/2000/01/rdf-schema#Class,,,,
Bedrijventerrein,https://data.vlaanderen.be/ns/bedrijventerrein#Bedrijventerrein,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/bedrijventerrein,,,
Bedrijventerreinperceel,https://data.vlaanderen.be/ns/bedrijventerrein#Bedrijventerreinperceel,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/bedrijventerrein,,,
Behandeling van Agendapunt,http://data.vlaanderen.be/ns/besluit#BehandelingVanAgendapunt,http://www.w3.org/2002/07/owl#Class,http://data.vlaanderen.be/ns/besluit,,,
Beheerde Bedrijvenzone,https://data.vlaanderen.be/ns/bedrijventerrein#BeheerdeBedrijvenzone,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/bedrijventerrein,,,
Belading,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Belading,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/slimme-stadsdistributie,,,
Belgisch Adres,https://data.vlaanderen.be/ns/adres#Adres,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/adres,,,
