label,uri,types,vocabulary,domain,range,superproperty
toerekening van betaling,https://data.vlaanderen.be/ns/schuldbeheer#toerekeningVanBetaling,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Schuldvordering,https://data.vlaanderen.be/ns/schuldbeheer#ToerekeningVanBetaling,
Toeristische regio,https://data.vlaanderen.be/ns/logies#ToeristischeRegio,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/logies,,,
toestand,https://data.vlaanderen.be/ns/gezondheidstoestand#Zwangerschap.toestand,http://www.w3.org/2000/01/rdf-schema#Property,,,,
toestand datum,https://data.vlaanderen.be/ns/omgevingsvergunning#toestandDatum,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/omgevingsvergunning,https://data.vlaanderen.be/ns/omgevingsvergunning#VergundeToestand,http://www.w3.org/2001/XMLSchema#date,
toestand van,https://data.vlaanderen.be/ns/gezondheidstoestand#Gezondheidstoestand.toestandVan,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Toestemming,https://data.vlaanderen.be/ns/toestemming#Toestemming,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/toestemming,,,
Toestemming,https://data.vlaanderen.be/ns/toestemming,http://www.w3.org/2002/07/owl#Ontology,,,,
Toestemming Descriptor,https://data.vlaanderen.be/ns/toestemming#Verwerkingsactiviteit,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/toestemming,,,
toestemmingsvraag,https://data.vlaanderen.be/ns/toestemming#toestemmingsvraag,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/toestemming,https://data.vlaanderen.be/ns/toestemming#Verwerkingsactiviteit,http://www.w3.org/2001/XMLSchema#string,
toetsingtype,https://data.vlaanderen.be/ns/RuimtelijkPlannen#toetsingType,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Toevoeging Deel,http://www.cidoc-crm.org/cidoc-crm/E79_Part_Addition,http://www.w3.org/2000/01/rdf-schema#Class,,,,
tool,https://data.vlaanderen.be/ns/campagne/publicatie#PublicatieEvent.tool,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Topografisch Element,https://data.vlaanderen.be/ns/nutsvoorzieningen#TopografischElement,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
topografisch elementtype,http://purl.org/dc/elements/1.1/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
topografische plaats,https://purl.eu/ns/mobility/timetables-and-planning#PointOfInterest.topographicPlace,http://www.w3.org/2000/01/rdf-schema#Property,,,,
topografische plaats type,https://purl.eu/ns/mobility/timetables-and-planning#topographicPlaceType,http://www.w3.org/2000/01/rdf-schema#Property,,,,
TopografischElementtype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
topographicalElementType,http://purl.org/dc/elements/1.1/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
toPosition,https://data.vlaanderen.be/ns/weg#totPositie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://www.w3.org/1999/02/22-rdf-syntax-ns#Resource,https://data.vlaanderen.be/ns/weg#Lengte,
Toren,https://data.vlaanderen.be/ns/nutsvoorzieningen#Toren,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/nutsvoorzieningen,,,
torenhoogte,https://data.vlaanderen.be/ns/nutsvoorzieningen#torenhoogte,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Toren,http://def.isotc211.org/iso19103/2015/MeasureTypes#Length,
tot,http://www.w3.org/2006/time#hasEnd,http://www.w3.org/2000/01/rdf-schema#Property,,,,
tot,https://purl.eu/ns/mobility/timetables-and-planning#RouteLink.to,http://www.w3.org/2000/01/rdf-schema#Property,,,,
tot,https://purl.eu/ns/mobility/timetables-and-planning#ServiceLink.to,http://www.w3.org/2000/01/rdf-schema#Property,,,,
tot datum,https://purl.eu/ns/mobility/timetables-and-planning#OperatingPeriod.toDate,http://www.w3.org/2000/01/rdf-schema#Property,,,,
tot datum,https://purl.eu/ns/mobility/timetables-and-planning#ServiceCalendar.toDate,http://www.w3.org/2000/01/rdf-schema#Property,,,,
tot datum,https://purl.eu/ns/mobility/timetables-and-planning#toDate,http://www.w3.org/2000/01/rdf-schema#Property,,,,
tot positie,https://data.vlaanderen.be/ns/weg#totPositie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://www.w3.org/1999/02/22-rdf-syntax-ns#Resource,https://data.vlaanderen.be/ns/weg#Lengte,
totaal,http://schema.mobivoc.org/#totalCapacity,http://www.w3.org/2000/01/rdf-schema#Property,,,,
totaalWaarde,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
totale capaciteit,https://purl.eu/ns/mobility/timetables-and-planning#totalCapacity,http://www.w3.org/2000/01/rdf-schema#Property,,,,
totale capaciteit,https://purl.eu/ns/mobility/timetables-and-planning#totalcapacity,http://www.w3.org/2000/01/rdf-schema#Property,,,,
totale volume,https://hl7.org/fhir/medication-definitions.html#Medication.totalVolume,http://www.w3.org/2000/01/rdf-schema#Property,,,,
totPositie,https://data.vlaanderen.be/ns/netwerk#LineaireReferentie.totPositie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
totPositie,https://data.vlaanderen.be/ns/weg#totPositie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://www.w3.org/1999/02/22-rdf-syntax-ns#Resource,https://data.vlaanderen.be/ns/weg#Lengte,
towerHeight,https://data.vlaanderen.be/ns/nutsvoorzieningen#torenhoogte,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/nutsvoorzieningen,https://data.vlaanderen.be/ns/nutsvoorzieningen#Toren,http://def.isotc211.org/iso19103/2015/MeasureTypes#Length,
Traffic Measure,https://data.vlaanderen.be/ns/mobiliteit#Verkeersmaatregel,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/mobiliteit,,,
trafficDirection,https://data.vlaanderen.be/ns/verkeersmetingen#Verkeersmeetpunt.rijrichting,http://www.w3.org/2000/01/rdf-schema#Property,,,,
trafficDirection,https://data.vlaanderen.be/ns/verkeersmetingen#Verkeersmeettraject.rijrichting,http://www.w3.org/2000/01/rdf-schema#Property,,,,
trafficDirection,https://data.vlaanderen.be/ns/weg#rijrichting,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#Rijrichting,http://www.w3.org/2004/02/skos/core#Concept,
trafficParticipantType,http://purl.org/dc/elements/1.1/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
trafficParticipantType,https://data.vlaanderen.be/ns/verkeersmetingen#verkeersdeelnemerType,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Transactie,https://data.vlaanderen.be/ns/cultuurparticipatie#Transactie,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/cultuurparticipatie,,,
transactie,https://data.vlaanderen.be/ns/cultuurparticipatie#transactie,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
transactie,https://data.vlaanderen.be/ns/lokale-economie#transactie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transactie,https://data.vlaanderen.be/ns/cultuurparticipatie#Ticket.transactie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,https://data.vlaanderen.be/ns/cultuurparticipatie#Ticket,https://data.vlaanderen.be/ns/cultuurparticipatie#Transactie,
Transactietype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Transport Link Sequentie,https://data.vlaanderen.be/ns/weg#TransportLinkSequentie,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/weg,,,
Transport Link Set,https://data.vlaanderen.be/ns/weg#TransportLinkSet,http://www.w3.org/2002/07/owl#Class|http://www.w3.org/2000/01/rdf-schema#Class,https://data.vlaanderen.be/ns/weg,,,
Transport Netwerk,https://data.vlaanderen.be/ns/weg#TransportNetwerk,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/weg,,,
Transportgebied,https://data.vlaanderen.be/ns/transportnetwerk#Transportgebied,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/transportnetwerk,,,
transportHub,https://purl.eu/ns/mobility/passenger-transport-hubs#transportHub,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
Transportknoop,https://data.vlaanderen.be/ns/transportnetwerk#Transportknoop,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/transportnetwerk,,,
Transportlink,https://data.vlaanderen.be/ns/transportnetwerk#Transportlink,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/transportnetwerk,,,
Transportlinksequentie,https://data.vlaanderen.be/ns/transportnetwerk#Transportlinksequentie,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/transportnetwerk,,,
Transportlinkset,https://data.vlaanderen.be/ns/transportnetwerk#Transportlinkset,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/transportnetwerk,,,
TransportModeOnMap,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportmodus,https://purl.eu/ns/mobility/timetables-and-planning#GroupOfLines.transportmode,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportmodus,https://purl.eu/ns/mobility/timetables-and-planning#Line.transportmode,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportmodus,https://purl.eu/ns/mobility/timetables-and-planning#transportMode,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportmodus,https://purl.eu/ns/mobility/timetables-and-planning#transportmode,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportnetwerk,https://data.vlaanderen.be/ns/transportnetwerk,http://www.w3.org/2002/07/owl#Ontology,,,,
Transportnetwerk,https://data.vlaanderen.be/ns/transportnetwerk#Transportnetwerk,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/transportnetwerk,,,
transportnetwerk,https://data.vlaanderen.be/ns/mobiliteit/vervoersknooppunten#transportNetwork,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportnetwerk,https://data.vlaanderen.be/ns/transportnetwerk,http://www.w3.org/2002/07/owl#Ontology,,,,
Transportobject,https://data.vlaanderen.be/ns/transportnetwerk#Transportobject,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/transportnetwerk,,,
transportobject,https://data.vlaanderen.be/ns/fiets#transportobject,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportobject,https://data.vlaanderen.be/ns/mobiliteit/vervoersknooppunten#transportobject,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportorganisatie,https://purl.eu/ns/mobility/timetables-and-planning#Line.transportOrganisation,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportorganisatie,https://purl.eu/ns/mobility/timetables-and-planning#Network.transportOrganisation,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportorganisatie,https://purl.eu/ns/mobility/timetables-and-planning#transportOrganisation,http://www.w3.org/2000/01/rdf-schema#Property,,,,
Transportpunt,https://data.vlaanderen.be/ns/transportnetwerk#Transportpunt,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/transportnetwerk,,,
transportsubmodus,https://purl.eu/ns/mobility/timetables-and-planning#Line.transportSubmode,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportsubmodus,https://purl.eu/ns/mobility/timetables-and-planning#VehicleJourney.transportSubmode,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transportsubmodus,https://purl.eu/ns/mobility/timetables-and-planning#transportSubmode,http://www.w3.org/2000/01/rdf-schema#Property,,,,
transporttype,https://data.vlaanderen.be/ns/transportnetwerk#transporttype,http://www.w3.org/2000/01/rdf-schema#Property,,,,
trap,https://data.vlaanderen.be/ns/bo-observaties#trap,http://www.w3.org/2000/01/rdf-schema#Property,,,,
trefwoord,http://purl.org/dc/terms/subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
trefwoord,http://www.w3.org/ns/dcat#keyword,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
trefwoord,https://schema.org/keywords,http://www.w3.org/2000/01/rdf-schema#Property,,,,
treingrootte,https://purl.eu/ns/mobility/timetables-and-planning#trainSize,http://www.w3.org/2000/01/rdf-schema#Property,,,,
treinnummer,https://purl.eu/ns/mobility/timetables-and-planning#trainNumber,http://www.w3.org/2000/01/rdf-schema#Property,,,,
trekt in,https://data.vlaanderen.be/ns/wetgeving#trektIn,http://www.w3.org/2000/01/rdf-schema#Property,,,,
trigger,https://data.vlaanderen.be/ns/cultuurparticipatie#trigger,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/cultuurparticipatie,http://www.cidoc-crm.org/cidoc-crm/E7_Activity,http://www.w3.org/2004/02/skos/core#Concept,
Triggertype,http://www.w3.org/2004/02/skos/core#Concept,http://www.w3.org/2000/01/rdf-schema#Class|http://www.w3.org/2000/01/rdf-schema#Property,,,,
tronçon,https://data.vlaanderen.be/ns/netwerk#GerichteLink.link,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#GerichteLink,https://data.vlaanderen.be/ns/netwerk#Link,
tronçon,https://data.vlaanderen.be/ns/netwerk#Linksequentie.link,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Linksequentie,https://data.vlaanderen.be/ns/netwerk#GerichteLink,
tronçon,https://data.vlaanderen.be/ns/netwerk#Linkset.link,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Linkset,https://data.vlaanderen.be/ns/netwerk#GeneriekeLink,
tronçon de départ,https://data.vlaanderen.be/ns/netwerk#beginlink,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
tronçon final,https://data.vlaanderen.be/ns/netwerk#eindlink,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
tussentijdstip,https://schema.org/endTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
tussentijdstip,https://data.vlaanderen.be/ns/generiek#tussentijdstip,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/generiek,https://data.vlaanderen.be/ns/generiek#Gebeurtenisdatum,http://www.w3.org/2001/XMLSchema#dateTime,
type,http://purl.org/dc/elements/1.1/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://purl.org/dc/terms/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://data.vlaanderen.be/ns/besluit#Agendapunt.type,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Agendapunt,http://www.w3.org/2004/02/skos/core#Concept,
type,https://data.vlaanderen.be/ns/mobiliteit#Inname.type,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Inname,http://www.w3.org/2004/02/skos/core#Concept,
type,https://data.vlaanderen.be/ns/mobiliteit#Mobiliteitshinder.type,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#Mobiliteitshinder,http://www.w3.org/2004/02/skos/core#Concept,
type,https://data.vlaanderen.be/ns/mobiliteit#RuimtelijkConflict.type,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,https://data.vlaanderen.be/ns/mobiliteit#RuimtelijkConflict,http://www.w3.org/2004/02/skos/core#Concept,
type,http://purl.org/dc/elements/1.1/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://data.europa.eu/snb/model/elm/contentType,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://purl.org/dc/elements/1.1/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://purl.org/dc/terms/title,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://purl.org/dc/terms/type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://www.cidoc-crm.org/cidoc-crm/P2_has_type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://www.w3.org/ns/regorg#orgType,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://data.europa.eu/eli/eli-draft-legislation-ontology#had_activity_type,http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://purl.org/cd/terms/type,http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://schema.mobivoc.org/#plugType,http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,https://data.vlaanderen.be/ns/RuimtelijkPlannen#RuimtelijkObject.type,http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,https://data.vlaanderen.be/ns/bo-interpretaties#type,http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,https://data.vlaanderen.be/ns/bodem#type,http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,https://data.vlaanderen.be/ns/cultuur-en-jeugd/infrastructuur#Infrastructuur.type,http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,https://data.vlaanderen.be/ns/grondboringen#type,http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,https://data.vlaanderen.be/ns/grondwatermeetnet#type,http://www.w3.org/2000/01/rdf-schema#Property,,,,
type,https://data.vlaanderen.be/ns/overlijdensaangifte#OverlijdensafhandelingOutput.type,http://www.w3.org/2000/01/rdf-schema#Property,,,,
